TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
180873912,62,LS,6.194409542145196,0.0890687026249429,0.0864722634280944,9.42704837553912,0.1247878558933734,0.9750473,2.8910069e-11,2.0724222e-09,0.010427652,0.011933992,9.8217214e-08,9.347598e-05,0.0024973769,ELL,0.978,4085,ELL,Mixed,2
206801793,80,LS,6.959175260973747,0.1838319080982627,0.180623466739493,4.426637455762795,0.1089141797274351,0.7481022,2.037897e-08,1.1238361e-07,2.3373954e-05,0.25140843,0.00044566454,5.2137216e-07,1.9784204e-05,ELL,0.986,8786,ELL,Mixed,2
206801793,81,ACF,0.178236785592162,0.3627877914718995,0.0032545311235087,1.6247734692913127,0.1162913255393505,0.0012108984,1.6371088e-08,4.122066e-06,0.921757,0.0012934301,0.024644861,0.00741536,0.04367436,DST,0.92,8895,DST,Mixed,2
210217617,80,LS,6.959181827655691,0.2750288537687257,0.2537448710739342,3.7462993166879937,0.0601041223853826,0.99967337,3.807126e-09,5.7943417e-10,0.00021405767,6.2182476e-06,0.00010188729,1.6909591e-07,4.348084e-06,ELL,0.984,8004,ELL,Mixed,2
210217617,81,LS,2.83189995188824,0.0295261273542413,0.0083389737465706,3.084801711044541,0.0432153372094035,5.8420377e-05,5.4643335e-11,1.3595557e-14,3.973515e-09,0.99865985,1.4593461e-08,4.7792123e-15,0.0012816597,E,0.996,8044,E,Mixed,2
294665029,61,LS,2.184487611253072,0.0306755127583899,0.030527337333072,5.264838063930867,0.062746275216341,0.0020014914,2.1993875e-10,1.8170679e-11,1.0913779e-08,0.99761933,1.2298077e-07,2.0534355e-14,0.00037899803,E,1.0,1,E,Mixed,2
294665029,63,LS,6.575943773203254,0.0733369623248681,0.0704952129754396,4.046315998981795,0.0338583765551447,0.64061433,1.8771513e-07,9.146277e-07,0.0044347863,0.0011659423,0.34999892,0.00028970776,0.0034951977,ELL,0.628,58,Unconstrained,Mixed,2
294665029,64,LS,5.606734616045043,0.0439496508795999,0.0408635668868448,3.653393834992572,0.0356962531805038,0.9925949,4.5236032e-10,2.0118502e-08,5.9761904e-05,0.007281216,3.0120063e-05,3.7740168e-07,3.3648786e-05,ELL,1.0,125,ELL,Mixed,2
294665029,65,LS,1.7397305816947457,0.0114294092197029,0.0084283889941879,3.279189878847646,0.0405845139175653,0.0018483795,2.121821e-12,4.7340283e-12,2.3795576e-07,0.9977724,2.678287e-08,2.1256723e-13,0.00037894596,E,0.994,195,E,Mixed,2
294665029,66,LS,4.273677412536629,0.0362885191752546,0.0346590889577493,8.98203599863361,0.0871738512068986,0.99993,5.0338875e-11,7.583917e-12,2.2624112e-05,4.637122e-05,4.7664254e-11,4.9481963e-10,9.351239e-07,ELL,1.0,306,ELL,Mixed,2
