TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
43378021,80,LS,1.8622800245017823,0.0156898763807767,0.0012464127209487,1.0394818337352305,0.1098119001835584,1.4975618e-07,1.9065207e-09,1.1179084e-08,1.8036466e-05,4.7881702e-08,0.001120056,7.017946e-08,0.9988618,Rndm,0.955997425997426,2283,Irregular,Irregular,1
43378021,80,ACF,0.1134251193602722,0.7720273855241584,0.0095617447532444,1.3581784807487267,0.1098119001835584,2.380954e-10,2.2433836e-12,4.51724e-10,2.2437934e-09,1.2806545e-09,1.6485216e-06,1.8569849e-11,0.99999833,Rndm,0.986,2284,Irregular,Irregular,1
43378021,80,ACF,0.2592574156806222,0.6882753238605023,0.0087667621487224,1.884328530311933,0.1098119001835584,2.4682811e-09,1.537097e-11,3.5211192e-09,3.918935e-08,9.993803e-09,5.6483113e-06,2.4742422e-10,0.9999944,Rndm,1.0,2285,Irregular,Irregular,1
43378021,80,ACF,0.0115739917714563,0.8100815675906881,0.0077487600720077,2.1357793843967725,0.1098119001835584,0.0033019658,4.2297557e-05,0.010011694,0.00065119046,0.001335156,0.0030244305,0.000797752,0.98083556,Rndm,0.978,2286,Irregular,Irregular,1
43378021,80,ACF,0.1967578601147579,0.7296695686284917,0.0073556334669673,1.0008473988468864,0.1098119001835584,4.0439154e-09,2.4734555e-11,1.0455895e-09,5.270502e-08,9.107353e-09,6.4461155e-06,2.8511482e-10,0.99999356,Rndm,0.996,2287,Irregular,Irregular,1
43378021,80,ACF,0.5185148313612444,0.5273002251555872,0.0068073276612471,1.4155076692665318,0.1098119001835584,1.0129303e-08,9.2859095e-11,9.8749355e-09,4.424476e-07,1.2882118e-08,3.0480987e-05,1.6748648e-09,0.999969,Rndm,1.0,2288,Irregular,Irregular,1
43378021,80,ACF,0.1412026996117674,0.7606177317125336,0.0067170972003754,0.8758849883999886,0.1098119001835584,4.173761e-09,2.2133958e-11,2.3931488e-09,3.1174896e-08,1.12152705e-08,7.004653e-06,2.3822858e-10,0.99999297,Rndm,0.998,2289,Irregular,Irregular,1
43378021,80,ACF,0.3194421728921952,0.6556911278462457,0.0059954171923204,0.8657455191430756,0.1098119001835584,1.106215e-08,6.4662366e-11,8.033552e-09,1.746483e-07,2.4100187e-08,1.14265395e-05,8.190027e-10,0.99998844,Rndm,1.0,2290,Irregular,Irregular,1
43378021,80,ACF,0.0717587489830293,0.7869554818210772,0.0055730655078277,0.952994615833564,0.1098119001835584,1.1513063e-09,8.086411e-12,1.0341089e-09,5.313746e-09,3.4938377e-09,3.690899e-06,6.716633e-11,0.9999963,Rndm,1.0,2291,Irregular,Irregular,1
43378021,80,ACF,0.14583229632035,0.7544351211477333,0.0051607376742545,1.5337392592818515,0.1098119001835584,2.4267228e-09,2.1488608e-11,2.6230722e-09,3.8094665e-08,3.5229633e-09,6.5638687e-06,4.5054982e-10,0.99999344,Rndm,0.998,2292,Irregular,Irregular,1
43378021,80,ACF,0.2731462058063698,0.680839209535676,0.0045947297473415,1.3338381700061177,0.1098119001835584,4.4091584e-09,5.1712298e-11,2.3932756e-09,1.9089629e-07,7.703839e-09,7.255024e-06,5.1620086e-10,0.9999925,Rndm,1.0,2293,Irregular,Irregular,1
43378021,80,ACF,0.0555551605029904,0.7900758670086928,0.0045692174256258,1.72461688220071,0.1098119001835584,8.0056664e-13,2.7647562e-15,8.1660026e-11,1.0458087e-11,2.4959156e-11,6.3017275e-08,8.659241e-14,0.9999999,Rndm,0.97,2294,Irregular,Irregular,1
43378021,80,ACF,0.0208331851886214,0.8048665851499941,0.0042384233639515,3.001685892568635,0.1098119001835584,1.7941189e-09,1.1631207e-10,2.962341e-07,1.9281485e-09,2.529265e-08,2.6276442e-05,1.4646718e-09,0.9999734,Rndm,1.0,2295,Irregular,Irregular,1
43378021,80,ACF,0.2314798354291269,0.7069942511184799,0.0042082628632618,1.818924881339683,0.1098119001835584,8.230627e-09,5.272883e-11,7.284328e-09,1.8610915e-07,1.4282383e-08,6.9263274e-06,7.319086e-10,0.99999285,Rndm,1.0,2296,Irregular,Irregular,1
43378021,80,ACF,0.1296287078403111,0.7604946418164908,0.004178840160794,1.5917960266362172,0.1098119001835584,1.4872044e-09,1.0537244e-11,1.4038629e-09,1.3892636e-08,3.351045e-09,5.181722e-06,6.4157374e-11,0.9999949,Rndm,0.998,2297,Irregular,Irregular,1
43378021,80,ACF,0.0370367736686603,0.7997469237731801,0.0039973963441725,1.2007450623428717,0.1098119001835584,1.0078492000000001e-21,6.4616433e-24,4.733204e-13,4.969241e-19,4.526373e-20,9.970527e-06,4.03869e-17,0.99999,Rndm,1.0,2298,Irregular,Irregular,1
43378021,80,ACF,0.4004601152923897,0.6058050117327094,0.0037308989005294,2.540322884053268,0.1098119001835584,7.19629e-09,6.154954e-11,7.188292e-09,1.5172367e-07,8.876524e-09,1.2944979e-05,9.079693e-10,0.9999869,Rndm,1.0,2299,Irregular,Irregular,1
43378021,80,ACF,0.4398116873153412,0.5798092589436645,0.0035795650501569,0.809420157175083,0.1098119001835584,2.3009024e-09,1.4255855e-11,2.2100608e-09,2.3767237e-08,5.2140035e-09,8.889028e-06,6.2348343e-10,0.99999106,Rndm,1.0,2300,Irregular,Irregular,1
43378021,80,ACF,0.472218864275419,0.5532526024650245,0.0035281804426547,0.8630965816097671,0.1098119001835584,1.7515507e-08,9.6777336e-11,8.258951e-09,1.8876148e-07,2.6191481e-08,2.195223e-05,8.987362e-10,0.9999778,Rndm,0.994,2301,Irregular,Irregular,1
43378021,80,ACF,0.0416663703772428,0.7964264182840288,0.0034562130731553,0.8927638713623196,0.1098119001835584,9.5178815e-14,5.201386300000001e-16,7.4024187e-10,1.309519e-13,3.3685192e-12,1.1026259e-07,6.9290636e-14,0.9999999,Rndm,0.97,2302,Irregular,Irregular,1
43378021,80,ACF,0.4953668478183317,0.5357436337816995,0.0033177799629789,1.762262706240875,0.1098119001835584,1.6821222e-08,1.328914e-10,9.18694e-09,3.5013485e-07,2.44619e-08,1.6151402e-05,9.226183e-10,0.99998355,Rndm,1.0,2303,Irregular,Irregular,1
43378021,80,ACF,0.0462959670858253,0.7953224890980188,0.003295932060351,1.5786857229771982,0.1098119001835584,2.0862729e-13,3.7126877e-15,6.489304e-11,7.5443376e-12,1.27490084e-11,8.8293156e-08,3.80924e-14,0.9999999,Rndm,0.97,2304,Irregular,Irregular,1
43378021,80,ACF,0.2129614485947968,0.7149339925219328,0.0031051265669904,1.481465959164069,0.1098119001835584,8.219964e-09,2.3452044e-11,4.749572e-09,1.2732696e-07,1.8878634e-08,6.3542684e-06,3.9360742e-10,0.99999356,Rndm,0.994,2305,Irregular,Irregular,1
