TIC,sector,dataURI,productFilename
72532153,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7253/2153/hlsp_tess-spoc_tess_phot_0000000072532153-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072532153-s0059_tess_v1_lc.fits
27347087,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/2734/7087/hlsp_tess-spoc_tess_phot_0000000027347087-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000027347087-s0059_tess_v1_lc.fits
13944725,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/1394/4725/hlsp_tess-spoc_tess_phot_0000000013944725-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000013944725-s0059_tess_v1_lc.fits
72613377,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7261/3377/hlsp_tess-spoc_tess_phot_0000000072613377-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072613377-s0059_tess_v1_lc.fits
72700750,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7270/0750/hlsp_tess-spoc_tess_phot_0000000072700750-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072700750-s0059_tess_v1_lc.fits
72701456,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7270/1456/hlsp_tess-spoc_tess_phot_0000000072701456-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072701456-s0059_tess_v1_lc.fits
72943905,59,mast:HLSP/tess-spoc/s0059/target/0000/0000/7294/3905/hlsp_tess-spoc_tess_phot_0000000072943905-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000072943905-s0059_tess_v1_lc.fits
367942456,59,mast:HLSP/tess-spoc/s0059/target/0000/0003/6794/2456/hlsp_tess-spoc_tess_phot_0000000367942456-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000367942456-s0059_tess_v1_lc.fits
390889455,59,mast:HLSP/tess-spoc/s0059/target/0000/0003/9088/9455/hlsp_tess-spoc_tess_phot_0000000390889455-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000390889455-s0059_tess_v1_lc.fits
410428270,59,mast:HLSP/tess-spoc/s0059/target/0000/0004/1042/8270/hlsp_tess-spoc_tess_phot_0000000410428270-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000410428270-s0059_tess_v1_lc.fits
450225025,59,mast:HLSP/tess-spoc/s0059/target/0000/0004/5022/5025/hlsp_tess-spoc_tess_phot_0000000450225025-s0059_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000450225025-s0059_tess_v1_lc.fits
179209305,61,mast:HLSP/tess-spoc/s0061/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0061_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0061_tess_v1_lc.fits
179209305,62,mast:HLSP/tess-spoc/s0062/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0062_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0062_tess_v1_lc.fits
179209305,63,mast:HLSP/tess-spoc/s0063/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0063_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0063_tess_v1_lc.fits
179209305,65,mast:HLSP/tess-spoc/s0065/target/0000/0001/7920/9305/hlsp_tess-spoc_tess_phot_0000000179209305-s0065_tess_v1_lc.fits,hlsp_tess-spoc_tess_phot_0000000179209305-s0065_tess_v1_lc.fits
