TIC,sector,source,per,power,prominence,width,amplitude,brf_class,brf_prob,instability,sigma_brf,entropy,sigma_top,brf_class_raw,cube_idx,sector_class,final_class_tic,decision_step
12260288,81.0,ACF,0.2662080516370224,0.4396685224192393,0.8117654189485701,25.42417356939154,0.0366894830949604,ELL,0.97,0.0,0.0766537044114633,0.06605925,0.071657084,ELL,112439.0,ELL,Mixed,2
12260288,82.0,LS,0.1329699527718684,0.5622191729327132,0.5622187306868704,4.479289953258558,0.0355881638824939,DST,0.96,0.02,0.1048862316989222,0.38527837,0.23739725,DST,112458.0,DST,Mixed,2
16187387,55.0,LS,2.088670572087617,0.0309568730074958,0.0304858694627197,5.460682067829112,0.0477675208821892,ELL,0.99,0.06,0.2149372150187119,0.36308473,0.1600951,ELL,146103.0,ELL,Mixed,2
16187387,75.0,LS,0.3825190364439437,0.1408565094615891,0.1408527961793325,4.482319458034908,0.0403851317241787,CEP,0.428,0.04,0.0426345212240034,0.17412047,0.18315612,CEP,146117.0,Unconstrained,Mixed,2
16187387,82.0,ACF,2.238411379711124,0.2615294110669778,0.5098773232384617,88.19545987617994,0.047021759673953,E,0.871,0.04,0.1805884404909818,0.28550637,0.107489325,E,146147.0,E,Mixed,2
40957316,15.0,LS,2.087091437181883,0.0358038261578651,0.0340083727031372,5.760945437218652,0.0187195662874728,CEP,0.81,0.1,0.2142425728000856,1.3394847,0.2971298,CEP,111252.0,CEP,Mixed,2
40957316,41.0,LS,3.0902891329532025,0.0519347629238581,0.0518046191213291,3.213910559716169,0.0218415702693164,ELL,0.987,0.0,0.0732539800966473,0.13057813,0.061062127,ELL,111281.0,ELL,Mixed,2
40957316,55.0,LS,1.459816824557693,0.1497767793049875,0.149575863582334,4.3969820861493645,0.0194158579688519,CEP,0.446,0.02,0.0575252848754354,0.45644623,0.2249256,CEP,111299.0,Unconstrained,Mixed,2
43429774,41.0,ACF,0.9444450905320992,0.4943023909482069,0.8359707327267203,28.387678297672423,0.1598785817623138,E,0.9991805781029282,0.0,0.0580680445487419,0.021071931,0.0060062483,E,98261.0,E,Mixed,2
43429774,54.0,LS,0.4908016108026533,0.1220590252078408,0.1182944120014692,7.162652416021956,0.0500251026824116,ELL,0.99,0.0,0.0473392015141784,0.079403564,0.03305925,ELL,98074.0,ELL,Mixed,2
43896263,41.0,LS,6.644121012154304,0.0113523260291139,0.0094628442668516,3.69748453693137,0.0124702521134167,ELL,0.939,0.1,0.2680608281715178,0.66780674,0.25630724,ELL,109059.0,ELL,Mixed,2
43896263,54.0,LS,3.4494413462922284,0.3211135505600312,0.3205478037534833,4.294345606764182,0.0134777883067727,CEP,0.453,0.0,0.0443783731112351,0.037113518,0.02853535,CEP,109087.0,Unconstrained,Mixed,2
43896263,55.0,LS,4.848671276747692,0.0270449428980856,0.0239781074380441,3.0622899302761653,0.0176050793379545,E,0.988,0.06,0.157417043110461,0.110348344,0.06761327,E,109078.0,E,Mixed,2
43896263,75.0,LS,3.46181827130465,0.2198278445816852,0.2194539863832813,4.961995424324414,0.0209228997118771,CEP,0.502,0.02,0.0573517427808432,0.28928137,0.1474467,CEP,109101.0,Unconstrained,Mixed,2
43896263,81.0,LS,3.502723705014253,0.2485046054988534,0.248210465535829,4.176060661942756,0.0204533012583851,CEP,0.452,0.04,0.0731641988953613,0.31015635,0.24203089,CEP,109160.0,Unconstrained,Mixed,2
43896263,82.0,LS,3.5901669387154307,0.2237371250962864,0.2231809234304771,4.115335005124507,0.0236846879124641,CEP,0.448,0.02,0.069099591894598,0.2628811,0.19054848,CEP,109464.0,Unconstrained,Mixed,2
74848209,39.0,ACF,0.4097148375012693,0.8912790512659874,1.5119984542518974,14.721116995346796,0.098845912143588,ELL,0.967,0.04,0.1409076586137176,0.43323871,0.24371119,ELL,58253.0,ELL,Mixed,2
74848209,65.0,LS,0.2044447070107592,0.6806059170120347,0.6806058772528599,4.476897411586833,0.0693665258586406,DST,0.964,0.0,0.0264115429310746,0.057144128,0.034885436,DST,58267.0,DST,Mixed,2
82978957,57.0,ACF,0.9560331816337566,0.0735204034806805,0.0358634485788809,5.948519847848104,0.011603032471612,E,0.974,0.02,0.1698769569594541,0.14930262,0.09543594,E,44958.0,E,Mixed,2
82978957,84.0,LS,3.3879117872225164,0.0166814535188977,0.0157945984336191,4.547674494901003,0.0085954915266484,ELL,0.993,0.08,0.2235371134601686,0.52503115,0.29698473,ELL,44754.0,ELL,Mixed,2
89753789,41.0,LS,0.8002853022238275,0.0140484876903477,0.0140160848664585,3.9871689321371377,0.011183189926669,ELL,0.973,0.02,0.1479331862700185,0.17369199,0.12947026,ELL,132183.0,ELL,Mixed,2
89753789,55.0,LS,0.1162349741397218,0.1220281772735959,0.1220275330960665,4.3730656892093975,0.0099155062343925,DST,0.948,0.0,0.0239006276068223,0.104848094,0.088736825,DST,132199.0,DST,Mixed,2
90462401,54.0,LS,4.369284711259904,0.0740459959914393,0.073849639950766,4.957161326856294,0.0352189689874649,CEP,0.441,0.02,0.0593328779008738,0.41143522,0.24209175,CEP,130870.0,Unconstrained,Mixed,2
90462401,55.0,LS,0.5826718565738156,0.0224904495897068,0.0223104561191644,4.470821556495139,0.0328027782961726,ELL,0.984,0.0,0.0175829462832598,0.010005233,0.0018360253,ELL,130833.0,ELL,Mixed,2
90462401,82.0,LS,0.0987362652375071,0.1050868499222849,0.1050865760750625,4.409992475651961,0.0300653744488954,DST,0.955,0.06,0.2108321645290395,0.9059337,0.363989,DST,130908.0,DST,Mixed,2
127721213,43.0,LS,4.050150681821985,0.0552979993828055,0.0446265601080708,4.312883795182643,0.0044234312372282,ELL,0.995,0.04,0.1673564160706126,0.19121802,0.15441263,ELL,36769.0,ELL,Mixed,2
