TIC,sector,source,per,power,prominence,width,amplitude,cnn_ELL,cnn_M,cnn_CEP,cnn_DST,cnn_E,cnn_LPV,cnn_RR,cnn_Rndm,brf_class,brf_prob,cube_idx,sector_class,final_class_tic,decision_step
269750762,43,ACF,0.2014086275885347,0.8595165752041007,1.514758455719647,12.080249129233362,0.4208534210920334,0.006165056,0.0028562227,0.0035056246,0.8012037,1.6240709e-05,0.0026691598,0.16362536,0.019958496,DST,0.978,5250,DST,DST,2
269750762,44,ACF,0.201405687080296,0.8624246263719849,1.524970115365489,12.074922651885664,0.4521587863564491,8.161189e-05,0.047744118,0.004368207,0.89648515,6.8019625e-07,0.0025792439,0.02426125,0.024479724,DST,0.992,5272,DST,DST,2
269750762,45,LS,0.2013993165977815,0.7758555805483899,0.7758555592651316,4.272940281037336,0.4357356205582618,0.001285669,0.00632871,0.00032486243,0.9256597,1.8495666e-07,0.00042350192,0.063919656,0.0020576431,DST,0.984,5281,DST,DST,2
269750762,71,ACF,0.4028095646008296,0.8470240160057513,1.4828831016430764,35.70892937742909,0.4406588152050972,0.99949074,1.3669137e-07,2.3868893e-08,1.2236926e-07,7.962495e-09,1.4368245e-09,5.359873e-10,0.00050893653,ELL,0.608,5314,Unconstrained,DST,2
269750762,72,LS,0.2011387572742511,0.7758106009798228,0.7758104618625178,4.139968577859804,0.4507848247885704,0.029133895,0.019774444,0.01689858,0.45618534,1.5675649e-06,0.0039925706,0.37264553,0.101368085,DST,0.828,5321,DST,DST,2
272511271,39,LS,0.1612188220763437,0.6585375414284138,0.6585374729992276,3.9751894659957534,0.1178616378456354,7.327544e-10,1.02016635e-08,0.00039943447,0.9978714,1.3838514e-12,0.0007990305,0.00093016267,1.1972691e-09,DST,1.0,5214,DST,DST,2
275032047,39,LS,0.0960601288330368,0.0563473466506405,0.0563350015084534,4.845528008944484,0.1095188222825527,4.31039e-08,2.9549885e-09,0.012203377,0.9871057,5.4906073e-11,0.00027318066,0.00017781378,0.00023981328,DST,0.996,5051,DST,DST,2
321528595,11,LS,0.1794270440531159,0.8934288323975822,0.8934288059702314,3.779947416546406,0.3486440330743789,4.2083506e-05,0.08667238,0.90433717,0.0072311442,1.6946151e-06,3.3879394e-06,0.0001278476,0.0015843285,DST,0.894,7020,DST,DST,2
321528595,38,LS,0.1793051441832567,0.8758446918878666,0.8758446675177526,4.408665000625092,0.3367380052804947,8.392887e-05,0.027912814,0.024198698,0.9429674,5.8933935e-08,1.3641088e-05,5.11226e-05,0.0047722273,DST,0.99,7030,DST,DST,2
412544513,11,LS,0.0645433625369526,0.8974918852629395,0.8974917356472397,3.8726921023874175,0.0895382929593324,8.833948e-06,0.05712282,0.05985934,0.08982892,1.4831936e-07,0.013656708,0.7762107,0.0033124604,DST,0.982,5343,DST,DST,2
430615564,8,LS,0.0997660690883974,0.8901059726761794,0.8901058822048377,3.967711242771657,0.1217838935554027,0.004965314,0.006494427,0.09918392,0.3297633,3.6158015e-06,0.5165814,0.040669072,0.0023389638,DST,0.966,6943,DST,DST,2
430615564,9,LS,0.0997854421178029,0.9037078933996134,0.903707861567624,4.250052164265298,0.1180536858737468,0.0005337482,0.0040174937,0.066836,0.4678499,3.2762043e-07,0.10110372,0.359282,0.00037671582,DST,0.998,6958,DST,DST,2
430615564,35,LS,0.0997621483738102,0.8977669305717697,0.8977665692768477,4.036368460406948,0.1515665184706449,2.4073057e-07,8.002533e-07,0.005910933,0.98893064,3.912287e-12,1.5116608e-06,0.0051553715,4.1850913e-07,DST,1.0,6980,DST,DST,2
448269095,36,LS,0.1079773509558487,0.8535015117872633,0.8535014926550586,4.217292502272812,0.2664776146411896,0.00010349742,0.85665107,0.01603936,0.10065521,6.747788e-07,2.0831792e-05,4.049849e-05,0.026488954,DST,0.82,7064,DST,DST,2
464401254,10,LS,0.1199126496932005,0.9650708816597726,0.9650708479089684,4.169889134538721,0.2083081565797329,7.32778e-06,0.7436092,0.2403811,0.0016650828,1.5174327e-06,1.6023454e-05,0.0064348755,0.007884819,DST,0.652,7837,Unconstrained,DST,2
464401254,36,LS,0.1199544400212255,0.9556123498851812,0.9556123277100091,4.261670843300863,0.2524154260754585,4.0530716e-07,0.018142235,0.86952764,0.09153738,3.9422994e-09,1.0402049e-06,0.020450473,0.00034082297,DST,0.992,7855,DST,DST,2
464401254,37,LS,0.1199907598733335,0.9333819489864578,0.9333819397222952,4.398858865254397,0.2145112864673137,5.482784e-06,0.9902401,0.00011229924,3.712504e-05,1.2299343e-07,3.665884e-05,0.0003950011,0.00917317,DST,0.434,7877,Unconstrained,DST,2
