angDist,ID,database,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,sector_list,filenames,TPfPloter,sector_TPfPloter,delta
0.056085,OGLE-GD-LPV-017535,4,274.44908333333336,-9.329777777777778,14652759,274.44909872233,-9.32978125863,0,,,18174777-0919471,0,J181747.84-091947.7,4157818961507916160,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.9616,0.023378,9.692,1.0,jhk,,,,,,,,,,,,,,,,,,274.44909872233,-9.32978125863,20.78577759383484,3.125735935503618,[80],['hlsp_tess-spoc_tess_phot_0000000014652759-s0080_tess_v1_lc.fits'],Gaia_TIC14652759_S80.dat,80,-3.183885000000002
0.032406,OGLE-GD-DSCT-5525,4,240.4220833333333,-49.430388888888885,275032047,240.42207926362,-49.43039749272,0,,203-118693,16014129-4925494,0,J160141.29-492549.4,5983414700651869568,23850713,0,STAR,tmgaia2,tmgaia2,-2.099,0.092,0.719,0.063,gaia2,1.1354,0.0453,12.252,0.057,11.9551,0.001284,11.438,0.015,rered,gaia2,7681.0,180.6,3.6271,0.076,,,3.413,0.169,1.8,0.288,860.6,33.893,0.5506,0.0213,32.584,35.202,240.42206536924,-49.43039439633,-28.353040974603505,2.53374139613294,[39],['hlsp_tess-spoc_tess_phot_0000000275032047-s0039_tess_v1_lc.fits'],Gaia_TIC275032047_S39.dat,39,-3.7672349999999994
0.070018,OGLE-GD-DSCT-1665,4,127.04295833333332,-31.697222222222223,56409473,127.04298119064,-31.69722197439,0,,292-043535,08281031-3141499,0,J082810.30-314149.9,5643174881882471552,15684862,0,STAR,tmgaia2,tmgaia2,-10.004,0.049,7.117,0.041,gaia2,0.6399,0.0313,12.131,0.057,12.0445,0.002239,11.806,0.008,rered,gaia2,7945.0,148.8,3.661,0.0844,,,3.381,0.194,1.91,0.305,1496.92,70.645,0.1788,0.0112,67.38,73.91,127.04293056459,-31.69719133129,-108.1557865848892,4.049651260519763,"[8, 35]","['hlsp_tess-spoc_tess_phot_0000000056409473-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000056409473-s0035_tess_v1_lc.fits']",Gaia_TIC56409473_S8.dat,8,-4.867370000000001
0.176626,OGLE-GD-DSCT-2220,4,143.61241666666666,-45.24877777777778,78850814,143.61238233139,-45.24873508328,0,8168-00515-1,224-037675,09342697-4514554,0,J093426.97-451455.4,5423077397318676352,22706372,0,STAR,tmgaia2,tmgaia2,-1.028,0.045,-3.606,0.046,gaia2,0.8978,0.0285,11.593,0.015,11.9818,0.004245,11.611,0.009,rered,gaia2,7607.0,163.0,3.675,0.0828,,,3.203,0.148,1.77,0.278,1079.91,33.465,0.3148,0.0121,32.45,34.48,143.61237604659,-45.24875061067,-89.43038489269583,4.887708644381025,"[9, 35, 36]","['hlsp_tess-spoc_tess_phot_0000000078850814-s0009_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000078850814-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000078850814-s0036_tess_v1_lc.fits']",Gaia_TIC78850814_S9.dat,9,-2.710839
0.105545,OGLE-GD-DSCT-0729,4,106.37037499999998,-17.087999999999997,148357344,106.37034786603,-17.0879863304,0,5968-01693-1,365-022444,07052888-1705167,1237676582123339960,J070528.88-170516.8,2935414712929612928,7859530,0,STAR,tmgaia2,tmgaia2,2.339,0.049,-2.346,0.057,gaia2,0.7426,0.0381,12.096,0.032,12.2771,0.008575,11.967,0.017,rered,gaia2,7183.0,223.4,3.691,0.1061,,,2.999,0.228,1.61,0.28,1299.89,66.115,0.1382,0.0185,62.82,69.41,106.37035839994,-17.08799642942,-130.2594153757485,-4.697263764765823,[7],['hlsp_tess-spoc_tess_phot_0000000148357344-s0007_tess_v1_lc.fits'],Gaia_TIC148357344_S7.dat,7,-3.619707
0.085046,OGLE-GD-DSCT-5359,4,236.9205833333333,-50.8745,272511271,236.9206144096,-50.87448682639,0,8321-00418-1,196-122445,15474094-5052281,0,J154740.93-505228.1,5982349037695571456,24873330,0,STAR,tmgaia2,tmgaia2,-10.246,0.073,-3.43,0.056,gaia2,1.0452,0.0335,11.536,0.018,11.4856,0.001882,11.154,0.015,rered,gaia2,10618.0,468.4,3.8594,0.0722,,,3.229,0.103,2.75,0.405,932.082,29.3605,0.6167,0.0198,28.453,30.268,236.92054450024,-50.87450159645,-31.00414246981418,2.8561905044907885,[39],['hlsp_tess-spoc_tess_phot_0000000272511271-s0039_tess_v1_lc.fits'],Gaia_TIC272511271_S39.dat,39,-5.883675999999998
0.165893,OGLE-GD-DSCT-0122,4,89.83579166666667,20.03538888888889,269750762,89.8357638161,20.03542682135,0,1320-00167-1,551-021271,05592058+2002075,0,J055920.58+200207.3,3422815779290253696,45908140,0,STAR,tmgaia2,tmgaia2,1.328,0.089,-10.129,0.072,gaia2,1.045,0.0653,11.432,0.017,11.0543,0.009278,10.658,0.028,rered,spect,7265.2,133.9,3.4413,0.1138,0.098,0.019,4.035,0.394,1.64,0.272,935.238,58.705,0.2059,0.0388,55.1,62.31,89.83576990024,20.03538321081,-170.74991920132683,-1.845482078713461,"[43, 44, 45, 71, 72]","['hlsp_tess-spoc_tess_phot_0000000269750762-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000269750762-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000269750762-s0045_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000269750762-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000269750762-s0072_tess_v1_lc.fits']",Gaia_TIC269750762_S43.dat,43,-5.578280000000001
0.152243,OGLE-GD-DSCT-3856,4,193.1414583333333,-57.121027777777776,412544513,193.14148136254,-57.12098737822,0,8655-01518-1,165-095394,12523395-5707154,0,J125233.93-570715.7,6060541769169236736,28479943,0,STAR,tmgaia2,tmgaia2,-7.42,0.039,-14.782,0.038,gaia2,1.1697,0.0344,12.41,0.024,12.2101,0.001545,11.863,0.007,rered,gaia2,7542.0,145.5,4.0212,0.0831,,,2.132,0.093,1.74,0.273,835.164,24.197,0.2667,0.0115,23.509,24.885,193.14142251178,-57.12105102339,-56.91422330609582,5.750382867245827,[11],['hlsp_tess-spoc_tess_phot_0000000412544513-s0011_tess_v1_lc.fits'],Gaia_TIC412544513_S11.dat,11,-4.520524
0.686291,OGLE-GD-RRLYR-05617,4,243.0257083333333,-59.71366666666667,207318741,243.02592525694,-59.71351054484,0,8722-00769-1,152-173183,16120622-5942485,0,J161206.18-594249.0,5834468537710464640,29124545,0,STAR,tmgaia2,tmgaia2,-24.402,0.049,-37.041,0.043,gaia2,0.6373,0.0306,11.647,0.02,11.752,0.007373,11.399,0.01,rered,gaia2,6979.0,191.5,3.2621,0.1064,,,4.79,0.357,1.53,0.274,1504.66,69.905,0.1582,0.0112,66.72,73.09,243.02571692852,-59.7136700258,-34.14618341693185,-6.098558766979186,[39],['hlsp_tess-spoc_tess_phot_0000000207318741-s0039_tess_v1_lc.fits'],Gaia_TIC207318741_S39.dat,39,-2.7021200000000007
0.07425,OGLE-LMC-LPV-03516,3,72.18470833333332,-67.64450000000001,294981146,72.18473573581,-67.64448220217,0,,112-004554,04484433-6738402,0,J044844.32-673840.1,4662361036185689344,0,0,STAR,tmgaia2,tmgaia2,2.156,0.135,-0.004,0.182,gaia2,0.0178,0.0774,16.782,0.297,14.369,0.012336,12.977,0.014,rered,gaia2,,,,,,,,,,,4339.66,910.49,0.1086,0.0,788.23,1032.75,72.18476014154,-67.64448222124,-81.07192466255485,-36.47044082436036,"[61, 62, 63, 64, 67, 68, 69, 66]","['hlsp_tess-spoc_tess_phot_0000000294981146-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0067_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0068_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0069_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000294981146-s0066_tess_v1_lc.fits']",Gaia_TIC294981146_S61.dat,61,-3.489173000000001
0.054391,OGLE-GD-LPV-000284,4,119.15291666666666,-30.25933333333333,151611305,119.15290649743,-30.25932104053,0,,299-033088,07563669-3015335,0,J075636.71-301533.7,5597166406241828736,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,13.77,0.069,12.9411,0.019721,9.439,0.047,vjk,,,,,,,,,,,,,,,,,,119.15290649743,-30.25932104053,-113.079119030907,-0.8081520518575666,[61],['hlsp_tess-spoc_tess_phot_0000000151611305-s0061_tess_v1_lc.fits'],Gaia_TIC151611305_S61.dat,61,-2.928000000000001
0.125673,OGLE-GD-LPV-011650,4,244.26741666666663,-47.46463888888889,292369393,244.26740290735,-47.4646725359,0,,,16170418-4727526,0,,5989840968160661120,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6781,0.035405,8.815,1.0,jhk,,,,,,,,,,,,,,,,,,244.26740290735,-47.4646725359,-25.142971494886044,2.252844957608568,[65],['hlsp_tess-spoc_tess_phot_0000000292369393-s0065_tess_v1_lc.fits'],Gaia_TIC292369393_S65.dat,65,-3.118424000000001
0.15534,OGLE-GD-LPV-006299,4,219.36741666666663,-60.88777777777778,397565775,219.36732830266,-60.88778147759,0,,,14372820-6053159,0,J143728.15-605315.9,5878471714553039360,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,11.9456,0.032091,7.239,1.0,jhk,,,,,,,,,,,,,,,,,,219.36732830266,-60.88778147759,-44.52590128087843,-0.6245453998016135,[65],['hlsp_tess-spoc_tess_phot_0000000397565775-s0065_tess_v1_lc.fits'],Gaia_TIC397565775_S65.dat,65,-3.2931109999999997
0.122094,OGLE-GD-LPV-003503,4,195.8754583333333,-63.658277777777776,439367308,195.87541012004,-63.65825146149,0,,132-079583,13033011-6339296,0,J130330.10-633929.8,5862310577287617664,30861524,0,STAR,tmgaia2,tmgaia2,-10.088,0.171,-4.898,0.196,gaia2,0.8962,0.1298,15.674,0.08,11.9379,0.035357,9.943,0.04,rered,gaia2,,,,,,,,,,,1110.18,176.837,0.6733,0.1003,149.803,203.87,195.87531223005,-63.65827255082,-55.73017224393818,-0.8178734189012082,"[64, 65]","['hlsp_tess-spoc_tess_phot_0000000439367308-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000439367308-s0065_tess_v1_lc.fits']",Gaia_TIC439367308_S64.dat,64,-2.94656
0.090899,OGLE-GD-LPV-000281,4,118.58995833333331,-32.11788888888889,151220588,118.58998450339,-32.11787679477,0,,290-029743,07542160-3207044,0,J075421.58-320704.3,5595208210389153536,15533058,0,STAR,tmgaia2,tmgaia2,,,,,,,,12.95,0.05,12.2173,0.030587,8.461,0.116,vjk,,,,,,,,,,,,,,,,,,118.58998450339,-32.11787679477,-111.7372812420544,-2.1817968707066524,[61],['hlsp_tess-spoc_tess_phot_0000000151220588-s0061_tess_v1_lc.fits'],Gaia_TIC151220588_S61.dat,61,-2.8165139999999997
0.053002,OGLE-GD-LPV-000045,4,92.424,15.38188888888889,336990756,92.42400497834,15.38187497043,0,,527-021981,06094176+1522547,0,J060941.77+152255.0,3345904631690558208,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,12.555,0.029329,8.359,1.0,jhk,,,,,,,,,,,,,,,,,,92.42400497834,15.38187497043,-165.48270748850095,-1.9757894831048983,"[71, 72]","['hlsp_tess-spoc_tess_phot_0000000336990756-s0071_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000336990756-s0072_tess_v1_lc.fits']",Gaia_TIC336990756_S71.dat,71,-2.5047010000000007
0.048442,OGLE-BLG-LPV-264493,4,277.63854166666664,-11.838444444444445,215359442,277.63853185582,-11.83845387123,0,,,18303325-1150183,0,,4153134457872404352,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.9115,0.038496,9.196,1.0,jhk,,,,,,,,,,,,,,,,,,277.63853185582,-11.83845387123,20.033890251091567,-0.818392201869176,[80],['hlsp_tess-spoc_tess_phot_0000000215359442-s0080_tess_v1_lc.fits'],Gaia_TIC215359442_S80.dat,80,-2.6224940000000014
0.080397,OGLE-BLG-LPV-234988,4,258.4890416666666,-40.34491666666667,188166816,258.48901540727,-40.34492657575,0,,,17135735-4020419,0,J171357.38-402041.6,5972094133258802816,0,0,STAR,tmgaia2,tmgaia2,3.482,0.329,1.045,0.277,gaia2,0.2239,0.2191,,,14.3419,0.029,9.761,1.0,jhk,gaia2,,,,,,,,,,,3319.24,1816.71,0.9745,0.4072,1259.21,2374.22,258.48903507589,-40.34492207649,-13.094122077158843,-0.8767952633782234,[66],['hlsp_tess-spoc_tess_phot_0000000188166816-s0066_tess_v1_lc.fits'],Gaia_TIC188166816_S66.dat,66,-3.170942
0.159321,OGLE-GD-LPV-025173,4,288.0560833333333,10.524805555555556,205477082,288.05611826199,10.52483347119,0,,,19121346+1031293,0,J191213.48+103129.4,4309369734399086720,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.288,0.042042,8.679,1.0,jhk,,,,,,,,,,,,,,,,,,288.05611826199,10.52483347119,44.654505530013466,0.231322323552096,"[80, 81]","['hlsp_tess-spoc_tess_phot_0000000205477082-s0080_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000205477082-s0081_tess_v1_lc.fits']",Gaia_TIC205477082_S80.dat,80,-4.883552999999999
0.071121,OGLE-GD-LPV-009871,4,237.72075,-49.13625,279102962,237.72071980461,-49.13624997878,0,,,15505297-4908104,0,J155052.99-490810.4,5982966825795250560,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.6624,0.019411,9.644,1.0,jhk,,,,,,,,,,,,,,,,,,237.72071980461,-49.13624997878,-29.51441589635473,3.892700285925194,[65],['hlsp_tess-spoc_tess_phot_0000000279102962-s0065_tess_v1_lc.fits'],Gaia_TIC279102962_S65.dat,65,-2.5468410000000024
0.08472,OGLE-BLG-LPV-239145,4,262.1146666666666,-34.151583333333335,161542016,262.11465236878,-34.15160367584,0,,,17282752-3409057,0,J172827.52-340905.7,5975941083898887040,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.8185,0.033444,9.858,1.0,jhk,,,,,,,,,,,,,,,,,,262.11465236878,-34.15160367584,-6.361590762977907,0.2805157037392471,[66],['hlsp_tess-spoc_tess_phot_0000000161542016-s0066_tess_v1_lc.fits'],Gaia_TIC161542016_S66.dat,66,-3.2415339999999997
0.128668,OGLE-BLG-LPV-234916,4,258.4167083333333,-31.69377777777778,47028374,258.41670340376,-31.69381327192,0,,292-123122,17134002-3141376,0,J171340.00-314137.7,5980534225020053376,16860734,0,STAR,tmgaia2,tmgaia2,,,,,,,,14.136,0.09,11.9709,0.020916,9.148,0.129,vjk,,,,,,,,,,,,,,,,,,258.41670340376,-31.69381327192,-6.106293482043341,4.231056248491145,[66],['hlsp_tess-spoc_tess_phot_0000000047028374-s0066_tess_v1_lc.fits'],Gaia_TIC47028374_S66.dat,66,-3.1595060000000004
0.132237,OGLE-GD-LPV-025457,4,288.60412499999995,5.004222222222222,182375626,288.60412140011,5.00418566532,0,,476-092135,19142498+0500149,0,J191424.98+050015.0,4293301742044243072,0,0,STAR,tmgaia2,tmgaia2,-2.623,0.263,-1.167,0.24,gaia2,0.352,0.1593,17.113,0.183,12.4132,0.015304,10.436,0.03,rered,gaia2,,,,,,,,,,,2631.16,1238.28,0.6619,0.1394,824.59,1651.96,288.60411006554,5.00418064142,40.01154768305841,-2.806828425057381,[80],['hlsp_tess-spoc_tess_phot_0000000182375626-s0080_tess_v1_lc.fits'],Gaia_TIC182375626_S80.dat,80,-2.9724459999999997
0.1541,OGLE-GD-LPV-010392,4,240.11058333333327,-50.52972222222222,299374140,240.11052418086,-50.52974267733,0,,,16002654-5031469,0,J160026.51-503147.0,5981846492150250240,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.0164,0.036218,9.801,1.0,jhk,,,,,,,,,,,,,,,,,,240.11052418086,-50.52974267733,-29.2257217206533,1.835031075747038,[65],['hlsp_tess-spoc_tess_phot_0000000299374140-s0065_tess_v1_lc.fits'],Gaia_TIC299374140_S65.dat,65,-3.0409179999999996
0.385388,OGLE-LMC-LPV-48966,3,80.79241666666667,-67.83502777777777,373530983,80.79229944297,-67.83512526761,0,,,05231014-6750062,0,J052310.15-675006.4,4658834421384702208,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,15.5764,0.071242,14.015,0.072,gbprp,,,,,,,,,,,,,,,,,,80.79229944297,-67.83512526761,-81.78461108530226,-33.25958951414163,"[61, 62, 63, 64, 65, 67, 69, 66]","['hlsp_tess-spoc_tess_phot_0000000373530983-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0064_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0065_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0067_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0069_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000373530983-s0066_tess_v1_lc.fits']",Gaia_TIC373530983_S61.dat,61,-2.7003790000000016
0.136004,OGLE-GD-LPV-000508,4,131.80208333333331,-40.54716666666666,181738737,131.80203484027,-40.54715833448,0,,,08471249-4032497,0,J084712.50-403249.6,5525671590351316096,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,14.7808,0.068704,10.131,1.0,jhk,,,,,,,,,,,,,,,,,,131.80203484027,-40.54715833448,-98.77215745315424,1.7678209542524457,"[61, 62]","['hlsp_tess-spoc_tess_phot_0000000181738737-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000181738737-s0062_tess_v1_lc.fits']",Gaia_TIC181738737_S61.dat,61,-3.5993699999999986
0.154278,OGLE-GD-LPV-007314,4,225.27704166666663,-57.30513888888888,36140351,225.2769998194,-57.30517529751,0,,,15010649-5718184,0,J150106.51-571818.6,5880389194131434368,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,,,13.522,0.03034,9.309,1.0,jhk,,,,,,,,,,,,,,,,,,225.2769998194,-57.30517529751,-40.23135629429785,1.2655408602251197,[65],['hlsp_tess-spoc_tess_phot_0000000036140351-s0065_tess_v1_lc.fits'],Gaia_TIC36140351_S65.dat,65,-2.8786869999999976
0.004529,OGLE-GD-DSCT-1841,4,131.2604583333333,-43.3295,430615564,131.26045718257,-43.3294990608,0,7687-00388-1,234-030561,08450251-4319461,0,J084502.50-431946.2,5524032768268841088,20205360,0,STAR,tmgaia2,tmgaia2,-3.461,0.045,-2.297,0.043,gaia2,1.1607,0.0272,11.551,0.016,11.5334,0.002501,11.243,0.007,rered,gaia2,7126.0,144.8,3.7993,0.0907,,,2.631,0.121,1.59,0.277,841.046,19.362,0.0959,0.0102,18.924,19.8,131.26043669729,-43.32950895226,-96.85061439247497,-0.2845629896596591,"[8, 9, 35]","['hlsp_tess-spoc_tess_phot_0000000430615564-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430615564-s0009_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000430615564-s0035_tess_v1_lc.fits']",Gaia_TIC430615564_S8.dat,8,-3.714525
0.142486,OGLE-GD-DSCT-5519,4,240.24604166666663,-46.100388888888894,255456801,240.24598620313,-46.10039824293,0,,220-110767,16005904-4606013,0,J160059.04-460601.4,5985165088800128384,23849665,0,STAR,tmgaia2,tmgaia2,3.605,0.092,-5.206,0.059,gaia2,1.1118,0.0495,12.448,0.069,12.1545,0.002268,11.61,0.017,rered,gaia2,7949.0,191.8,3.6644,0.0804,,,3.368,0.171,1.91,0.3,878.914,38.588,0.6421,0.0217,36.927,40.249,240.24600858535,-46.10042065662,-26.24810284295948,5.120751514857065,[39],['hlsp_tess-spoc_tess_phot_0000000255456801-s0039_tess_v1_lc.fits'],Gaia_TIC255456801_S39.dat,39,-4.701039999999999
0.055869,OGLE-GD-DSCT-4252,4,205.68216666666663,-63.59886111111111,321528595,205.6821355636,-63.59885407021,0,,133-105116,13424371-6335558,0,J134243.73-633555.7,5864605459882035712,30955353,0,STAR,tmgaia2,tmgaia2,-2.979,0.036,-1.694,0.042,gaia2,0.6916,0.0279,12.45,0.069,12.3135,0.005543,12.011,0.03,rered,gaia2,,,,,,,,,,,1389.93,54.38,0.9167,0.0315,52.29,56.47,205.68210671469,-63.59886136197,-51.40323992878178,-1.2926580238437668,"[11, 38]","['hlsp_tess-spoc_tess_phot_0000000321528595-s0011_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000321528595-s0038_tess_v1_lc.fits']",Gaia_TIC321528595_S11.dat,11,-2.876251
0.069251,OGLE-GD-DSCT-0384,4,98.43004166666664,-4.790972222222222,37315597,98.43004600485,-4.7909909667,0,4806-01634-1,427-017403,06334320-0447275,0,J063343.20-044727.5,3103543063151575808,1051691,0,STAR,tmgaia2,tmgaia2,-1.876,0.06,1.156,0.062,gaia2,1.2175,0.0374,11.283,0.013,11.4522,0.002544,11.109,0.016,rered,gaia2,6929.0,174.2,3.6961,0.0938,,,2.887,0.15,1.51,0.256,803.279,24.364,0.1337,0.0206,23.639,25.089,98.43003789844,-4.79098598969,-144.80635765375334,-6.118140897826756,[6],['hlsp_tess-spoc_tess_phot_0000000037315597-s0006_tess_v1_lc.fits'],Gaia_TIC37315597_S6.dat,6,-5.13734
0.066363,OGLE-GD-DSCT-2750,4,158.58504166666663,-51.926944444444445,448269095,158.58506497532,-51.92695598643,0,8209-03001-1,191-049289,10342041-5155370,0,J103420.40-515536.9,5357646147552841984,26419209,0,STAR,tmgaia2,tmgaia2,-12.059,0.057,6.875,0.054,gaia2,0.7804,0.0338,12.409,0.069,12.2885,0.006275,11.98,0.009,rered,gaia2,7405.0,183.5,3.762,0.0969,,,2.831,0.176,1.69,0.293,1237.5,52.235,0.1815,0.0102,50.07,54.4,158.58498078155,-51.92692638387,-77.48463720878988,5.425970140222323,[36],['hlsp_tess-spoc_tess_phot_0000000448269095-s0036_tess_v1_lc.fits'],Gaia_TIC448269095_S36.dat,36,-3.646343
0.140402,OGLE-GD-DSCT-0110,4,89.103625,16.811027777777777,92017453,89.10364388105,16.81106233753,0,1312-00289-1,535-021372,05562487+1648398,0,J055624.87+164839.7,3349766318388949632,43134777,0,STAR,tmgaia2,tmgaia2,4.229,0.076,-7.442,0.065,gaia2,0.9934,0.0469,11.718,0.025,11.5992,0.004633,11.271,0.021,rered,spect,7121.8,105.1,3.6175,0.1038,-0.053,0.016,3.233,0.233,1.58,0.278,980.469,45.539,0.1613,0.0246,43.467,47.611,89.10366290011,16.8110302949,-168.29714053972273,-4.054423783136564,"[6, 33, 43, 44, 45]","['hlsp_tess-spoc_tess_phot_0000000092017453-s0006_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000092017453-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000092017453-s0043_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000092017453-s0044_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000092017453-s0045_tess_v1_lc.fits']",Gaia_TIC92017453_S6.dat,6,-3.6317759999999986
0.095682,OGLE-GD-DSCT-1885,4,132.28775,-50.00986111111112,145372195,132.2877674683,-50.00988520222,0,,200-024481,08490907-5000355,0,J084909.05-500035.5,5327923732600115200,24634579,0,STAR,tmgaia2,tmgaia2,-9.084,0.052,3.638,0.056,gaia2,0.7315,0.0326,12.818,0.114,12.6141,0.0085,12.298,0.021,rered,gaia2,13668.0,122.0,,,,,,,,,1317.91,57.215,0.6997,0.0207,54.78,59.65,132.28770660743,-50.00986953781,-91.19625812051822,-3.918253633013508,"[8, 9, 35, 36]","['hlsp_tess-spoc_tess_phot_0000000145372195-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000145372195-s0009_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000145372195-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000145372195-s0036_tess_v1_lc.fits']",Gaia_TIC145372195_S8.dat,8,-3.127699999999999
0.143572,OGLE-GD-RRLYR-00966,4,131.79154166666666,-37.16277777777778,181719523,131.79152967179,-37.16273905918,0,,265-039018,08470996-3709458,0,J084709.96-370945.9,5625333351521002240,18006778,0,STAR,tmgaia2,tmgaia2,-2.024,0.043,-3.043,0.045,gaia2,0.7294,0.0312,12.631,0.046,12.3978,0.008213,11.632,0.012,rered,gaia2,5128.0,155.0,,,,,7.59,,,,1320.17,54.81,0.339,0.0096,52.58,57.04,131.79151873651,-37.16275216107,-101.4200267868617,3.87987235889593,[35],['hlsp_tess-spoc_tess_phot_0000000181719523-s0035_tess_v1_lc.fits'],Gaia_TIC181719523_S35.dat,35,-4.607547999999998
0.276609,OGLE-GD-RRLYR-04195,4,227.61725,-63.90622222222222,454859654,227.61710539649,-63.90626533194,0,,131-130344,15102810-6354225,0,J151028.11-635422.5,5873369976303440128,31202396,0,STAR,tmgaia2,tmgaia2,8.584,0.049,2.442,0.059,gaia2,1.0156,0.0355,13.184,0.114,12.8094,0.009118,12.007,0.012,rered,gaia2,5148.0,160.0,,,,,4.871,,,,958.884,32.96,0.3992,0.0096,31.848,34.072,227.61718942825,-63.90625481767,-42.48806352619026,-5.042879787285953,"[38, 39]","['hlsp_tess-spoc_tess_phot_0000000454859654-s0038_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000454859654-s0039_tess_v1_lc.fits']",Gaia_TIC454859654_S38.dat,38,-3.484690999999998
0.429535,OGLE-BLG-RRLYR-56578,4,271.4032083333333,-43.83272222222222,85771680,271.40330522261,-43.8326255208,0,7911-01078-1,231-155168,18053679-4349574,0,J180536.77-434957.6,6723991376017059200,21659134,0,STAR,tmgaia2,tmgaia2,-15.781,0.059,-21.68,0.049,gaia2,0.5721,0.0327,11.717,0.024,11.9858,0.01379,11.636,0.015,rered,gaia2,6678.0,302.6,3.2319,0.1454,,,4.761,0.507,1.41,0.267,1669.68,93.64,0.0873,0.0102,88.5,98.78,271.40321103011,-43.83271886486,-11.024562236835196,-10.85235218259117,[39],['hlsp_tess-spoc_tess_phot_0000000085771680-s0039_tess_v1_lc.fits'],Gaia_TIC85771680_S39.dat,39,-3.497145999999999
