angDist,GaiaDR3,ra,dec,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,l,b,num_counterparts,TIC_multiple_counterpart,sector_list,filenames
8.6e-05,3053964194074476800,112.03687754904,-7.6721588017,5928663,112.03687756527,-7.67215878412,0,,412-031945,07280884-0740196,0,J072808.84-074019.6,3053964194074476800,3461352,0,STAR,tmgaia2,tmgaia2,,,,,,,,11.302,0.035,11.526,0.001126,11.006,0.009,gbprp,,,,,,,,,,,,,,,,,,112.03687756527,-7.67215878412,-136.0275705636112,4.577022438556939,2,[  5928663 753475364],,
0.000413,507174412908640000,31.24369283428,59.7486295738,374703967,31.24369272173,59.74862947401,0,3697-01541-1,749-020589,02045849+5944551,0,J020458.48+594455.0,507174412908640000,57745111,0,STAR,tmgaia2,tmgaia2,0.027,0.073,0.024,0.06,gaia2,0.2108,0.0351,11.332,0.014,11.2324,0.001052,10.781,0.042,rered,gaia2,9182.0,125.0,,,,,19.937,,,,4020.3,576.865,0.6759,0.0511,501.43,652.3,31.24369295181,59.7486295783,132.07903975929403,-1.8107422505028488,1,[374703967],,
0.000461,468477719642640128,59.92308424223,55.31385823222,72532153,59.9230842452,55.3138583603,0,3721-00028-1,727-029267,03594153+5518498,0,J035941.53+551849.8,468477719642640128,56887445,0,STAR,tmgaia2,tmgaia2,0.011,0.063,-0.038,0.049,gaia2,0.1795,0.0341,11.28,0.017,11.1236,0.000829,10.634,0.028,rered,gaia2,9287.0,123.0,,,,,25.75,,,,4597.48,742.055,0.7446,0.0331,634.46,849.65,59.9230843309,55.3138581961,147.56570320361402,1.715890291474471,1,[72532153],[59],['hlsp_tess-spoc_tess_phot_0000000072532153-s0059_tess_v1_lc.fits']
0.000535,4097178039067595008,274.2331529695,-17.76931378585,112568344,274.23315281381,-17.76931379462,0,,362-132938,18165595-1746095,0,J181655.96-174609.6,4097178039067595008,9391355,0,STAR,tmgaia2,tmgaia2,,,,,,,,12.416,0.08,11.9592,0.008511,11.232,0.01,gbprp,,,,,,,,,,,,,,,,,,274.23315281381,-17.76931379462,13.251978827308305,-0.6897981679516226,1,[112568344],,
0.00065,4155874234672691456,278.07819925006,-9.79455670285,216170240,278.07819927094,-9.7945565235,0,,402-080444,18321876-0947403,0,J183218.76-094740.1,4155874234672691456,4359606,0,STAR,tmgaia2,tmgaia2,-0.003,0.094,-0.022,0.08,gaia2,0.5208,0.0579,12.375,0.092,11.7077,0.000339,10.848,0.04,rered,gaia2,7524.0,123.0,,,,,15.611,,,,1835.1,204.825,1.0396,0.0523,182.75,226.9,278.07819925569,-9.79455661958,22.045880358715426,-0.2560483838273141,1,[216170240],,
0.000804,3354111489560861568,102.98644312071,13.85991519308,155310692,102.98644291901,13.85991530053,0,0759-01678-1,520-033591,06515674+1351356,0,J065156.74+135135.6,3354111489560861568,42424410,0,STAR,tmgaia2,tmgaia2,0.043,0.105,-0.046,0.086,gaia2,0.3514,0.0663,11.856,0.194,11.8583,0.000737,11.978,0.012,rered,gaia2,15000.0,122.0,,,,,,,,,2566.89,457.28,0.076,0.0116,383.75,530.81,102.98644310904,13.85991510424,-159.3978230033578,6.381333133377022,1,[155310692],,
0.000953,4096898660042564608,276.44185942736,-17.07830407622,413670034,276.44185966281,-17.07830393669,0,,365-130099,18254604-1704418,0,,4096898660042564608,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,11.985,0.046,11.713,0.00146,11.108,0.006,gbprp,,,,,,,,,,,,,,,,,,276.44185966281,-17.07830393669,14.853161411116304,-2.224847605584986,1,[413670034],,
0.001018,468484385432597248,60.22664514023,55.22779984993,72701456,60.22664545923,55.22779963333,0,3722-00094-1,727-029408,04005440+5513402,0,J040054.39+551340.0,468484385432597248,56887674,0,STAR,tmgaia2,tmgaia2,-0.034,0.052,0.043,0.045,gaia2,0.1937,0.0361,10.361,0.007,9.92829,0.00076,9.268,0.023,rered,gaia2,8314.0,123.0,,,,,58.282,,,,4331.22,700.845,0.8823,0.0287,598.48,803.21,60.22664520582,55.22779981888,147.7529314509046,1.7637590998464432,1,[72701456],[59],['hlsp_tess-spoc_tess_phot_0000000072701456-s0059_tess_v1_lc.fits']
0.001038,3127722526439209088,101.19984542583,4.38407270795,234080759,101.199845715,4.38407271476,0,0155-03574-1,472-021856,06444796+0423025,0,J064447.96+042302.6,3127722526439209088,36446425,0,STAR,tmgaia2,tmgaia2,-0.063,0.085,-0.019,0.076,gaia2,0.2157,0.0557,11.383,0.017,11.39,0.000402,10.707,0.044,rered,gaia2,5937.0,122.0,,,,,27.819,,,,3838.79,836.64,0.4199,0.0658,681.35,991.93,101.19984544303,4.38407263177,-151.72581013843106,0.5245980517479597,1,[234080759],,
0.001057,3448292322700683264,86.39554411655,32.82069846131,117100622,86.3955441289,32.82069816779,0,2409-00497-1,615-026159,05453493+3249144,0,J054534.93+324914.6,3448292322700683264,49461948,0,STAR,tmgaia2,tmgaia2,0.006,0.095,0.05,0.079,gaia2,0.2984,0.1034,12.446,0.039,11.9154,0.000254,11.512,0.065,rered,gaia2,7684.0,123.0,,,,,9.599,,,,2943.24,980.925,0.3801,0.0849,722.03,1239.82,86.39554416119,32.820698385,176.67890152276226,2.0160419013250297,1,[117100622],,
0.001137,470276726823694976,62.70205398889,58.68896564959,297579487,62.70205338755,58.68896560445,0,3730-00780-1,744-031912,04104849+5841203,0,J041048.49+584120.2,470276726823694976,57257811,0,STAR,tmgaia2,tmgaia2,0.085,0.048,0.006,0.043,gaia2,0.1317,0.034,12.117,0.026,11.7867,0.000518,11.423,0.009,rered,gaia2,11164.0,137.0,,,,,17.855,,,,5700.45,1087.06,0.6889,0.0084,910.43,1263.68,62.70205409278,58.68896563093,146.43807093696188,5.238645039357022,1,[297579487],,
0.001162,4069163586614618240,270.6745170988,-23.63392969313,111193962,270.67451720272,-23.63393000165,0,,332-127937,18024188-2338021,0,J180241.84-233802.4,4069163586614618240,11870410,0,STAR,tmgaia2,tmgaia2,-0.029,0.083,0.095,0.068,gaia2,0.4616,0.0423,12.556,0.057,11.9963,0.000387,11.079,0.016,rered,gaia2,5537.0,122.0,,,,,18.136,,,,2050.94,183.155,0.6797,0.0233,167.27,199.04,270.67451706834,-23.63392959101,6.509509591273703,-0.6135095196589079,1,[111193962],,
0.001443,4104269064430509696,276.29102011458,-14.45015258665,333750350,276.29101981545,-14.45015230962,0,5702-02793-1,378-111385,18250984-1427004,0,J182509.81-142700.8,4104269064430509696,6713390,0,STAR,tmgaia2,tmgaia2,0.063,0.083,-0.046,0.068,gaia2,0.5361,0.0539,11.674,0.025,11.5804,0.00053,11.039,0.025,rered,gaia2,8725.0,124.0,,,,,8.954,,,,1783.27,179.68,0.7591,0.0306,162.14,197.22,276.29102009496,-14.45015250894,17.111274900094276,-0.8709159130115007,1,[333750350],,
0.001597,3330549500832909568,95.51409372684,10.6508490479,263335182,95.51409417677,10.6508490829,0,0735-03342-1,504-024871,06220338+1039030,0,J062203.37+103903.1,3330549500832909568,41068025,0,STAR,tmgaia2,tmgaia2,-0.096,0.084,-0.017,0.072,gaia2,0.1604,0.0501,11.932,0.046,11.8571,0.000465,11.572,0.08,rered,gaia2,9823.0,130.0,,,,,13.01,,,,4824.19,1174.94,0.4851,0.0963,940.19,1409.7,95.51409375533,10.65084900935,-159.88686542177035,-1.5786008073979236,1,[263335182],,
0.001608,514204587181571328,37.94923914288877,63.41741649507507,13944725,37.94923834737,63.41741676472,11763,4050-00010-1,768-021716,02314781+6325027,0,J023147.81+632502.7,514204587180238208,58518369,0,STAR,tmgaia2,tmgaia2,0.095,0.032,-0.062,0.057,gaia2,0.2113,0.036,8.46,0.03,8.353,0.000484,8.155,0.06,rered,gaia2,11322.0,132.0,,,,,44.965,,,,4073.42,616.54,0.4436,0.0706,530.78,702.3,37.94923925933,63.41741649566,133.8825069456229,2.699710486937468,1,[13944725],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000013944725-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000013944725-s0059_tess_v1_lc.fits']"
0.001615,4098272263604236416,275.5929727750863,-14.619030389224362,118466552,275.59297268415,-14.61902994935,0,5689-00589-1,377-108012,18222232-1437085,0,J182222.31-143708.9,4098272259293975424,6701048,0,STAR,tmgaia2,tmgaia2,,,,,,,,10.607,0.011,10.3262,0.000579,9.709,0.007,gbprp,,,,,,,,,,,,,,,,,,275.59297268415,-14.61902994935,16.645585195720265,-0.3529790916987495,2,[ 118466552 1646097795],[80],['hlsp_tess-spoc_tess_phot_0000000118466552-s0080_tess_v1_lc.fits']
0.001645,254460250896810752,72.1046341262,45.22514516823,391913064,72.10463362602,45.22514545927,0,,677-029853,04482511+4513304,0,J044825.11+451330.4,254460250896810752,54780082,0,STAR,tmgaia2,tmgaia2,0.088,0.087,-0.074,0.069,gaia2,0.0907,0.076,11.997,0.023,11.8873,0.001158,11.218,0.028,rered,gaia2,7786.0,125.0,,,,,29.382,,,,5361.93,1710.95,0.8022,0.0361,1345.79,2076.12,72.10463416665,45.22514513874,160.18034483102736,0.1804731951252801,1,[391913064],,
0.001648,5960360660577319040,260.58604658285,-39.85362984935,198063277,260.58604609886,-39.85362958191,0,7887-00520-1,251-115007,17222064-3951131,0,J172220.65-395113.0,5960360660577319040,19144285,0,STAR,tmgaia2,tmgaia2,0.09,0.095,-0.05,0.061,gaia2,0.5851,0.0469,10.05,0.005,9.78647,0.001481,9.415,0.026,rered,gaia2,8777.0,133.0,,,,,13.601,,,,1637.44,129.495,0.508,0.032,119.52,139.47,260.58604660476,-39.85362979561,-11.76830596204611,-1.905143888091902,1,[198063277],[66],['hlsp_tess-spoc_tess_phot_0000000198063277-s0066_tess_v1_lc.fits']
0.001656,201812614799553024,75.69481493968,42.43336628612,260696226,75.69481468514,42.43336670597,0,2903-01255-1,663-032378,05024674+4226002,0,J050246.75+422600.1,201812614799553024,52184837,0,STAR,tmgaia2,tmgaia2,0.053,0.078,-0.103,0.058,gaia2,0.1261,0.0449,11.536,0.021,11.7905,0.000422,11.588,0.084,rered,gaia2,10129.0,131.0,,,,,13.249,,,,5590.27,1335.1,0.3852,0.1,1081.06,1589.15,75.69481499631,42.43336626109,163.97852989657505,0.4454744197386562,1,[260696226],,
0.00174,4264913421316268160,284.00909200533,-2.27520657882,57319727,284.00909241482,-2.27520683598,0,5119-00649-1,439-084622,18560217-0216307,0,J185602.18-021630.7,4264913421316268160,939366,0,STAR,tmgaia2,tmgaia2,-0.103,0.092,0.074,0.079,gaia2,0.5363,0.0709,11.998,0.031,11.4829,0.000398,10.601,0.02,rered,gaia2,6780.0,122.0,,,,,17.659,,,,1791.27,243.63,0.9165,0.0266,211.9,275.36,284.00909196952,-2.27520651872,31.430165434021017,-2.059896130323521,1,[57319727],,
0.001787,5972731918726007168,259.6370391738,-38.46694118914,192126646,259.63703854034,-38.46694116758,0,,258-117915,17183288-3828009,0,J171832.89-382800.9,5972731918726007168,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,11.485,0.046,11.1989,0.00128,10.578,0.006,gbprp,,,,,,,,,,,,249.893,,,,,,259.63703854034,-38.46694116758,-11.049876058893432,-0.5092927266225272,1,[192126646],,
0.001818,3370549699492569984,96.28498172756,17.9720555048,430057590,96.2849818534,17.97205599539,0,,540-026958,06250839+1758194,0,J062508.39+175819.4,3370549699492569984,43223686,0,STAR,tmgaia2,tmgaia2,-0.028,0.097,-0.123,0.094,gaia2,0.1264,0.0591,12.169,0.092,11.9835,0.001557,11.687,0.039,rered,gaia2,9428.0,145.0,,,,,12.95,,,,4961.58,1274.21,0.4665,0.0466,1030.69,1517.74,96.28498172741,17.97205546613,-166.00821209289086,2.508524375187354,1,[430057590],,
0.001889,468452740112972032,59.73442253877,55.01986741503,72526068,59.73442174917,55.01986768051,0,,726-029584,03585625+5501114,0,J035856.25+550111.4,468452740112972032,56887264,0,STAR,tmgaia2,tmgaia2,0.12,0.051,-0.064,0.041,gaia2,0.2226,0.0308,12.354,0.057,11.987,0.000184,11.326,0.029,rered,gaia2,8302.0,122.0,,,,,20.374,,,,3906.55,479.925,0.8809,0.036,424.73,535.12,59.73442264828,55.01986740561,147.67526173908422,1.4225493996788685,1,[72526068],,
0.001956,468462773152315264,59.56303261355,54.98806192436,72359979,59.56303227758,54.98806243235,0,3721-00397-1,725-031133,03581512+5459169,0,J035815.12+545917.0,468462773152315264,56171553,0,STAR,tmgaia2,tmgaia2,0.056,0.054,-0.119,0.042,gaia2,0.1679,0.0315,11.723,0.024,11.3338,0.000837,10.743,0.02,rered,gaia2,9128.0,123.0,,,,,29.903,,,,4845.84,745.37,0.8816,0.0228,642.41,848.33,59.56303269785,54.98806192104,147.6210880287511,1.33456930110329,1,[72359979],[59],['hlsp_tess-spoc_tess_phot_0000000072359979-s0059_tess_v1_lc.fits']
0.001975,3327687819961241984,97.98174567806,10.18003986044,229281925,97.98174623366,10.18003990338,0,0737-00767-1,501-028055,06315561+1010480,0,J063155.61+101048.1,3327687819961241984,41077683,0,STAR,tmgaia2,tmgaia2,-0.119,0.089,-0.027,0.076,gaia2,0.0073,0.0545,11.837,0.046,11.5987,0.000323,10.9,0.041,rered,gaia2,5355.0,122.0,,,,,55.107,,,,7728.22,2086.7,0.3002,0.0657,1733.52,2439.88,97.98174571301,10.180039785,-158.3398805676372,0.3499280827209303,1,[229281925],,
0.001976,469666600942447360,59.87033337902319,57.11799734851306,72613377,59.87033436624,57.11799723053,0,3725-00693-1,736-035065,03592888+5707048,0,J035928.87+570704.8,469666600942447360,57249183,0,STAR,tmgaia2,tmgaia2,-0.114,0.056,0.019,0.053,gaia2,0.1997,0.0411,10.398,0.007,10.1914,0.000363,9.988,0.095,rered,gaia2,11429.0,127.0,,,,,20.065,,,,4218.21,756.59,0.4551,0.1107,635.47,877.71,59.87033346566,57.11799731027,146.36632003165178,3.064899933082488,1,[72613377],[59],['hlsp_tess-spoc_tess_phot_0000000072613377-s0059_tess_v1_lc.fits']
0.001985,514567288576612864,32.83744079598,62.47228944533,12316278,32.83744195105,62.47228958366,0,4037-02561-1,763-019488,02112098+6228202,0,J021120.98+622820.2,514567288576612864,58945558,0,STAR,tmgaia2,tmgaia2,-0.103,0.025,-0.028,0.042,gaia2,0.3062,0.027,11.858,0.024,11.7852,0.000324,11.412,0.019,rered,gaia2,10039.0,123.0,,,,,9.79,,,,2976.67,244.515,0.6368,0.0213,225.11,263.92,32.83744099447,62.47228946349,132.01880455242463,1.0188013504625948,1,[12316278],,
0.002016,469704224857769088,60.91337556375,57.50784382834,450225025,60.91337617924,57.50784428021,0,3726-01321-1,738-034338,04033920+5730283,0,J040339.21+573028.3,469704224857769088,57252510,0,STAR,tmgaia2,tmgaia2,-0.06,0.055,-0.109,0.048,gaia2,0.1144,0.0381,11.267,0.014,10.9731,0.000491,10.283,0.021,rered,spect,7561.6,40.5,,,-0.184,0.038,34.808,,,,6055.7,1334.15,0.4638,,,,60.91337569535,57.50784381203,146.5345664898033,3.7290223431521152,1,[450225025],[59],['hlsp_tess-spoc_tess_phot_0000000450225025-s0059_tess_v1_lc.fits']
0.002027,468527781780997632,61.84192045591144,55.5077370892302,73111138,61.84192124804,55.507736749,0,3722-00435-1,728-031856,04072206+5530279,0,J040722.05+553027.9,468527781780997632,56888881,0,STAR,tmgaia2,tmgaia2,-0.086,0.052,0.071,0.045,gaia2,0.1208,0.0341,11.814,0.03,11.9636,0.000215,11.59,0.042,rered,gaia2,,,,,,,,,,,5967.71,1170.61,0.8668,0.0463,978.68,1362.54,61.84192059404,55.50773705495,148.2541612246369,2.582368462990438,1,[73111138],,
0.002183,468502561734102400,60.17746149666783,55.48420982202801,72700750,60.17746200641,55.48421035534,18727,3722-00589-1,728-030968,04004259+5529032,0,J040042.58+552903.1,468502561734102400,56887640,0,STAR,tmgaia2,tmgaia2,-0.056,0.07,-0.126,0.052,gaia2,0.1757,0.0384,9.29,0.03,8.99365,0.000618,8.411,0.034,rered,gaia2,8200.0,123.0,,,,,82.458,,,,4629.41,835.905,0.7456,0.0429,703.19,968.62,60.17746158386,55.4842098137,147.563790486512,1.9392323936173976,1,[72700750],[59],['hlsp_tess-spoc_tess_phot_0000000072700750-s0059_tess_v1_lc.fits']
0.002209,206607207050308096,75.03324746473,45.141116265,410428270,75.03324776098,45.14111568799,0,,676-032590,05000797+4508279,0,J050007.97+450828.0,206607207050308096,54785868,0,STAR,tmgaia2,tmgaia2,-0.041,0.101,0.118,0.08,gaia2,0.1647,0.0519,11.783,0.057,11.2556,0.001419,10.417,0.033,rered,gaia2,7192.0,122.0,,,,,47.454,,,,4722.71,1166.58,0.9394,0.0437,930.63,1402.54,75.03324750771,45.14111619429,161.54694910002237,1.7298574032164304,1,[410428270],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000410428270-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000410428270-s0073_tess_v1_lc.fits']"
0.002269,514017906415195392,38.69423129476377,62.57705000413126,256488042,38.69423240874,62.57705037018,0,4051-01177-1,763-022146,02344661+6234373,0,J023446.62+623437.3,514017906415195392,58518808,0,STAR,tmgaia2,tmgaia2,-0.089,0.072,-0.083,0.097,gaia2,0.4536,0.0633,11.695,0.017,11.2338,0.002293,10.944,0.162,rered,gaia2,,,,,,,,,,,2087.08,293.59,0.7197,0.1824,254.36,332.82,38.69423157314,62.5770500107,134.51733055002163,2.052950136676486,1,[256488042],,
0.002283,469703537672165760,60.97025399753,57.50029637626,450225044,60.97025301517,57.50029602478,0,3726-01530-1,738-034390,04035285+5730011,0,J040352.86+573001.0,469703533365569536,57252698,0,STAR,tmgaia2,tmgaia2,0.137,0.066,0.073,0.066,gaia2,0.1981,0.0484,11.533,0.017,11.1469,0.002851,10.786,0.043,rered,gaia2,8146.0,134.0,,,,,18.192,,,,4202.0,886.015,0.4001,0.0542,724.12,1047.91,60.97025411272,57.50029634081,146.56249282158288,3.743656123133851,1,[450225044],,
0.002311,4658194157700347648,79.54973031727427,-69.21757529825781,179209305,79.54972898778,-69.21757573361,0,,,05181190-6913033,0,,4658194157700347648,0,0,STAR,tmgaia2,tmgaia2,,,,,,,,11.965,0.046,11.9402,0.002115,12.122,0.007,gbprp,,,,,,,,,,,,,,,,,,79.54972898778,-69.21757573361,-80.0578141216397,-33.45432095598368,3,[179209305 680189445 680189428],"[27, 29, 30, 1, 4, 5, 6, 32, 31, 34, 33, 7, 8, 9, 10, 13, 35, 36, 37, 39, 61, 62, 63, 65, 67, 68, 69, 66]","['hlsp_tess-spoc_tess_phot_0000000179209305-s0027_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0029_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0030_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0001_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0004_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0005_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0006_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0032_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0031_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0034_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0033_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0007_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0008_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0009_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0010_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0013_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0035_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0036_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0037_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0039_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0061_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0062_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0063_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0065_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0067_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0068_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0069_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000179209305-s0066_tess_v1_lc.fits']"
0.002319,206886139406466816,74.82596289321,45.94732676698,367942456,74.82596328466,45.947326183,0,3344-00329-1,680-032224,04591822+4556504,0,J045918.22+455650.4,206886139406466816,54785433,0,STAR,tmgaia2,tmgaia2,-0.055,0.089,0.122,0.073,gaia2,0.2487,0.0578,11.329,0.033,11.0855,0.001075,10.294,0.048,rered,spect,7169.5,63.3,,,-0.016,0.061,24.369,,,,3516.94,770.195,0.5755,,,,74.82596294622,45.94732670739,160.82263351332816,2.113273698872925,1,[367942456],"[59, 73]","['hlsp_tess-spoc_tess_phot_0000000367942456-s0059_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000367942456-s0073_tess_v1_lc.fits']"
0.00232,3127257291280343040,101.58889080847,3.27095480179,234171259,101.5888914252,3.27095461111,0,0152-02269-1,467-021044,06462133+0316154,0,J064621.33+031615.4,3127257291280343040,36197976,0,STAR,tmgaia2,tmgaia2,-0.138,0.082,0.031,0.07,gaia2,0.2099,0.0441,12.137,0.035,11.7697,0.00029,11.375,0.072,rered,gaia2,10033.0,126.0,,,,,13.815,,,,3998.76,722.11,0.6698,0.0864,606.73,837.49,101.5888908304,3.2709547436,-150.55820786723484,0.3618222272069152,1,[234171259],,
0.002324,466125108354725248,45.08758649070459,60.57300317826341,390889455,45.08758705571,60.57300259534,0,4048-00848-1,753-028784,03002101+6034228,0,J030021.03+603422.8,466125108354725248,58282308,0,STAR,tmgaia2,tmgaia2,-0.045,0.04,0.129,0.061,gaia2,0.4609,0.0329,10.916,0.009,10.7593,0.000377,10.425,0.025,rered,gaia2,9943.0,123.0,,,,,10.033,,,,2044.31,141.115,0.5704,0.0298,131.63,150.6,45.08758665754,60.57300314872,138.12728402165115,1.5619971375989443,1,[390889455],"[58, 59]","['hlsp_tess-spoc_tess_phot_0000000390889455-s0058_tess_v1_lc.fits', 'hlsp_tess-spoc_tess_phot_0000000390889455-s0059_tess_v1_lc.fits']"
0.002431,3216478266124377984,85.40995438195363,-2.259021654520903,11411724,85.40995391998,-2.25902116177,26816,4771-01190-1,439-011042,05413838-0215324,0,J054138.40-021532.6,3216478266124377984,763015,0,STAR,tmgaia2,tmgaia2,0.103,0.088,-0.122,0.083,gaia2,2.4933,0.0545,7.81,0.03,7.75006,0.000591,7.664,0.007,rered,gaia2,10305.0,131.0,3.4921,,,,4.839,,2.652,,396.723,8.649,0.2227,0.9527,8.464,8.834,85.40995436444,-2.25902168677,-153.14874618046687,-16.537502630381155,1,[11411724],[6],['hlsp_tess-spoc_tess_phot_0000000011411724-s0006_tess_v1_lc.fits']
0.002464,864887189419131520,113.4340422551,20.693148717,70187406,113.43404258423,20.69314932839,0,1372-00086-1,554-038933,07334416+2041353,1237660564038877551,J073344.17+204135.3,864887189419131520,46010520,0,STAR,tmgaia2,tmgaia2,-0.078,0.12,-0.155,0.093,gaia2,0.1649,0.0676,11.979,0.17,11.8523,0.00051,12.057,0.007,rered,gaia2,,,,,,,,,,,3649.77,739.015,0.0286,0.0048,627.01,851.02,113.43404222605,20.69314865935,-161.47360569350363,18.29545622308808,1,[70187406],,
0.002494,508898687661377280,30.28968204764611,63.16250372666408,374031404,30.28968358104,63.16250375133,0,4037-01816-1,766-018673,02010951+6309449,1237670444614418957,J020109.54+630945.0,508898687661377280,58504137,0,STAR,tmgaia2,tmgaia2,-0.136,0.038,-0.002,0.052,gaia2,0.3098,0.0358,11.671,0.011,11.662,0.000623,11.38,0.029,rered,gaia2,9959.0,124.0,,,,,8.622,,,,2942.89,321.215,0.4919,0.0342,287.72,354.71,30.28968228838,63.16250374471,130.70615511786303,1.3479531331998325,1,[374031404],,
0.002537,470751509690295808,65.99719991059,58.46231717375,8565275,65.9972007995,58.46231664432,0,3731-01377-1,743-035216,04235932+5827443,0,J042359.32+582744.2,470751509690295808,58132886,0,STAR,tmgaia2,tmgaia2,-0.088,0.048,0.11,0.045,gaia2,0.2065,0.0335,11.743,0.02,11.7414,0.000362,11.473,0.062,rered,gaia2,14331.0,130.0,,,,,,,,,4144.31,593.935,0.6466,0.0706,515.53,672.34,65.99720007344,58.46231711629,147.83060249779754,6.279172040115706,1,[8565275],,
0.002538,468479678148636800,59.9601467011,55.43587326355,72608740,59.96014731979,55.43587265218,0,3721-00569-1,728-030844,03595042+5526090,0,J035950.43+552609.0,468479678147624064,56887478,0,STAR,tmgaia2,tmgaia2,-0.067,0.05,0.132,0.041,gaia2,0.2599,0.0297,12.219,0.041,12.0101,0.000237,11.621,0.018,rered,gaia2,9242.0,123.0,,,,,10.572,,,,3435.3,362.315,0.5877,0.0211,325.92,398.71,59.96014681322,55.43587322203,147.50207574550146,1.8221284987379904,2,[ 72608740 647531056],,
0.002541,467812442085811456,45.06027773315,63.5699027312,400892766,45.06027902125,63.56990231957,0,4052-00360-1,768-025258,03001446+6334116,0,J030014.46+633411.6,467812442085811456,58525727,0,STAR,tmgaia2,tmgaia2,-0.112,0.057,0.091,0.073,gaia2,0.3544,0.0386,12.271,0.021,12.0072,0.000241,11.625,0.016,rered,gaia2,8257.0,123.0,,,,,7.945,,,,2610.57,274.19,0.4518,0.0193,246.52,301.86,45.06027793654,63.56990271056,136.6903113432774,4.193013738794988,1,[400892766],,
0.002595,257091214721965824,65.63261063702,46.85304309546,27347087,65.63261005206,46.85304369524,0,3329-01366-1,685-029180,04223182+4651110,0,J042231.83+465111.0,257091214720568832,53500638,0,STAR,tmgaia2,tmgaia2,0.102,0.117,-0.129,0.075,gaia2,0.2746,0.0601,11.649,0.019,11.316,0.001427,10.75,0.039,rered,gaia2,8100.0,123.0,,,,,18.68,,,,3168.05,630.605,0.7016,0.0499,520.19,741.02,65.63261069314,46.85304314157,155.94800671668787,-2.03571685929702,1,[27347087],[59],['hlsp_tess-spoc_tess_phot_0000000027347087-s0059_tess_v1_lc.fits']
0.002596,3356456782219127552,97.76682495371,14.13845152579,306697265,97.76682563092,14.13845182369,0,0745-01676-1,521-026712,06310403+1408185,0,J063104.03+140818.4,3356456782219127552,40808009,0,STAR,tmgaia2,tmgaia2,-0.141,0.069,-0.085,0.059,gaia2,0.2323,0.0409,11.384,0.022,11.3361,0.000455,11.091,0.021,rered,gaia2,9345.0,127.0,,,,,11.879,,,,3719.48,590.105,0.3806,0.0246,504.89,675.32,97.7668250045,14.13845145846,-161.94828651582046,1.9927570230681548,1,[306697265],,
