TIC,sector,source,per,power,prominence,width,amplitude,brf_class,brf_prob,instability,sigma_brf,entropy,sigma_top,brf_class_raw,cube_idx,sector_class,final_class_tic,decision_step
11434488,58.0,LS,2.664938787150915,0.146077645265337,0.1448571801163574,7.981368577919056,0.0072806840762495,CEP,0.461,0.08,0.0803264240458891,0.89911735,0.41452274,CEP,16904.0,Unconstrained,Unconstrained,2
11500106,55.0,LS,1.8101471367919355,0.1496651627838317,0.147561946515947,4.836976364164002,0.0491119222715497,CEP,0.497,0.02,0.0738791337252948,0.99977803,0.3543814,CEP,124918.0,Unconstrained,Unconstrained,2
11976755,81.0,LS,2.71637127591452,0.1412180823841581,0.1412135406886671,3.9493307161719713,0.004191767075099,CEP,0.428,0.12,0.1004519785768304,0.6844012,0.33857566,CEP,141693.0,Unconstrained,Unconstrained,2
11999540,58.0,ACF,2.560199180753443,0.833570225004802,1.5498650583098426,521.6058242548023,0.0360558950342237,CEP,0.537,0.04,0.1595645323999039,1.0103492,0.43951637,CEP,41188.0,Unconstrained,Unconstrained,2
11999540,58.0,LS,2.6146657733108944,0.8505760920264188,0.8501688507177825,4.568956352002715,0.0360558950342237,CEP,0.542,0.0,0.0614986699043158,1.0120435,0.4305687,CEP,41186.0,Unconstrained,Unconstrained,2
12149905,41.0,LS,2.6055445710497627,0.0810501790964517,0.0807957892786331,5.443195199026377,0.010551200248301,CEP,0.44,0.12,0.0950113761609629,0.6152312,0.38517743,CEP,136636.0,Unconstrained,Unconstrained,2
12149905,55.0,LS,4.242600228318804,0.1684964029304236,0.1638342459464689,4.010695549677621,0.0105035165324807,CEP,0.474,0.0,0.0498750438596298,0.4327547,0.2336051,CEP,136653.0,Unconstrained,Unconstrained,2
12149905,82.0,LS,4.615943488878427,0.1230549068624996,0.1193364438282337,4.037488422716706,0.0162143120542168,CEP,0.414,0.12,0.1018241307353026,0.90442705,0.3450129,CEP,136666.0,Unconstrained,Unconstrained,2
12496954,41.0,LS,1.4443781333732113,0.1045929455747537,0.1044330406122181,3.376050600891176,0.00777259003371,CEP,0.465,0.02,0.0698548094264095,0.62343276,0.3194666,CEP,104089.0,Unconstrained,Unconstrained,2
12647534,18.0,LS,0.8074734220264774,0.3330129301082727,0.332993653354302,3.954753200695905,0.0408114120364189,CEP,0.501,0.0,0.043510752694018,0.04639399,0.01813049,CEP,9742.0,Unconstrained,Unconstrained,2
12670497,14.0,LS,1.0891058704628254,0.0525385631668898,0.0515520690623409,3.64706515345506,0.0063192361267283,CEP,0.396,0.02,0.0626357725265682,0.11726259,0.115427,CEP,105909.0,Unconstrained,Unconstrained,2
12670497,15.0,LS,1.3194290898482866,0.0851617182478478,0.0851360568444609,4.242214288897685,0.006803860887885,CEP,0.442,0.0,0.0235048931076063,0.012957008,0.006612319,CEP,105899.0,Unconstrained,Unconstrained,2
12670497,41.0,LS,3.321204810615485,0.0688843243741099,0.0576087087547928,3.26107628439604,0.0071218947414308,CEP,0.456,0.06,0.0683871332927474,0.797285,0.36622834,CEP,105942.0,Unconstrained,Unconstrained,2
12670497,82.0,LS,9.231899566577145,0.1290078888445673,0.1174538964078361,4.328334273519431,0.00863516877871,CEP,0.424,0.12,0.0664640173326891,0.022015966,0.010264042,CEP,106017.0,Unconstrained,Unconstrained,2
12675678,41.0,LS,7.816639991359113,0.8786130488888516,0.8745266385344004,4.529542165108069,0.0118030339945107,CEP,0.765,0.0,0.1288417634154391,0.67348194,0.3099329,CEP,140878.0,Unconstrained,Unconstrained,2
12675678,55.0,LS,7.986077580275085,0.8995622582135792,0.8990636814540424,4.739245759938058,0.0140471349004656,CEP,0.656,0.0,0.1138716821690098,1.0213312,0.37653673,CEP,140882.0,Unconstrained,Unconstrained,2
12675678,75.0,LS,8.145423437481707,0.8475837314852609,0.8390510461524059,4.7687332370151125,0.0169141229707747,CEP,0.59,0.04,0.1965861643147858,0.87519044,0.42462578,CEP,140885.0,Unconstrained,Unconstrained,2
12675678,81.0,LS,7.829641704906196,0.8804954686164114,0.8693725200612492,4.198593771368905,0.0130650645587593,CEP,0.561,0.0,0.1120157131834636,0.9207188,0.4242863,CEP,140887.0,Unconstrained,Unconstrained,2
12675678,82.0,LS,8.077907735826386,0.8271295131634316,0.8252039286602803,4.166486688849545,0.0120113196317106,CEP,0.543,0.0,0.0559091262675424,0.6247767,0.28621578,CEP,140890.0,Unconstrained,Unconstrained,2
12802909,75.0,LS,1.090333542029288,0.2097522371244974,0.2097092256648933,4.876749307648424,0.0219693034887313,CEP,0.481,0.02,0.0649840472731577,0.71709,0.37049037,CEP,109427.0,Unconstrained,Unconstrained,2
12802909,81.0,LS,2.464885847502831,0.3793169446629457,0.3775509845640395,4.4355011511543125,0.0229417067021131,CEP,0.559,0.0,0.0443409517263668,0.30532426,0.14842002,CEP,109639.0,Unconstrained,Unconstrained,2
12802909,82.0,LS,2.4855065980571336,0.3225183788184283,0.3224824628601139,4.9121039605815895,0.0258672330528497,CEP,0.474,0.02,0.0753331268433748,0.77076757,0.3627686,CEP,109439.0,Unconstrained,Unconstrained,2
